,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Geographic Area,City,Median Income
10145,10145,10145,10145,10145,KY,Norwood city,73125
10146,10146,10146,10146,10146,KY,Oakbrook CDP,61915
10147,10147,10147,10147,10147,KY,Oak Grove city,38975
10148,10148,10148,10148,10148,KY,Oakland city,51250
10149,10149,10149,10149,10149,KY,Old Brownsboro Place city,115833
10150,10150,10150,10150,10150,KY,Olive Hill city,32535
10151,10151,10151,10151,10151,KY,Oneida CDP,21635
10152,10152,10152,10152,10152,KY,Onton CDP,-
10153,10153,10153,10153,10153,KY,Orchard Grass Hills city,70729
10154,10154,10154,10154,10154,KY,Owensboro city,37279
10155,10155,10155,10155,10155,KY,Owenton city,27500
10156,10156,10156,10156,10156,KY,Owingsville city,26167
10157,10157,10157,10157,10157,KY,Paducah city,33608
10158,10158,10158,10158,10158,KY,Paintsville city,27392
10159,10159,10159,10159,10159,KY,Paris city,37109
10160,10160,10160,10160,10160,KY,Park City city,40000
10161,10161,10161,10161,10161,KY,Park Hills city,53508
10162,10162,10162,10162,10162,KY,Parkway Village city,51667
10163,10163,10163,10163,10163,KY,Pathfork CDP,20878
10164,10164,10164,10164,10164,KY,Payne Gap CDP,38462
10165,10165,10165,10165,10165,KY,Pembroke city,31771
10166,10166,10166,10166,10166,KY,Perryville city,31579
10167,10167,10167,10167,10167,KY,Petersburg CDP,(X)
10168,10168,10168,10168,10168,KY,Pewee Valley city,93750
10169,10169,10169,10169,10169,KY,Phelps CDP,27216
10170,10170,10170,10170,10170,KY,Pikeville city,41270
10171,10171,10171,10171,10171,KY,Pine Knot CDP,19132
10172,10172,10172,10172,10172,KY,Pineville city,17647
10173,10173,10173,10173,10173,KY,Pioneer Village city,56845
10174,10174,10174,10174,10174,KY,Pippa Passes city,62500
10175,10175,10175,10175,10175,KY,Plano CDP,67108
10176,10176,10176,10176,10176,KY,Plantation city,61932
10177,10177,10177,10177,10177,KY,Pleasant View CDP,21696
10178,10178,10178,10178,10178,KY,Pleasureville city,42050
10179,10179,10179,10179,10179,KY,Plum Springs city,44107
10180,10180,10180,10180,10180,KY,Poole CDP,28036
10181,10181,10181,10181,10181,KY,Poplar Hills city,23438
10182,10182,10182,10182,10182,KY,Powderly city,35139
10183,10183,10183,10183,10183,KY,Prestonsburg city,16856
10184,10184,10184,10184,10184,KY,Prestonville city,25417
10185,10185,10185,10185,10185,KY,Princeton city,37500
10186,10186,10186,10186,10186,KY,Prospect city,122731
10187,10187,10187,10187,10187,KY,Providence city,29459
10188,10188,10188,10188,10188,KY,Pryorsburg CDP,19292
10189,10189,10189,10189,10189,KY,Rabbit Hash CDP,83036
10190,10190,10190,10190,10190,KY,Raceland city,44200
10191,10191,10191,10191,10191,KY,Radcliff city,45464
10192,10192,10192,10192,10192,KY,Ravenna city,35385
10193,10193,10193,10193,10193,KY,Raywick city,31563
10194,10194,10194,10194,10194,KY,Reidland CDP,61681
10195,10195,10195,10195,10195,KY,Richlawn city,94583
10196,10196,10196,10196,10196,KY,Richmond city,30621
10197,10197,10197,10197,10197,KY,Rineyville CDP,75651
10198,10198,10198,10198,10198,KY,River Bluff city,93333
10199,10199,10199,10199,10199,KY,Riverwood city,146875
10200,10200,10200,10200,10200,KY,Robards city,62917
10201,10201,10201,10201,10201,KY,Rochester city,41964
10202,10202,10202,10202,10202,KY,Rockholds CDP,(X)
10203,10203,10203,10203,10203,KY,Rockport city,27500
10204,10204,10204,10204,10204,KY,Rolling Fields city,103542
10205,10205,10205,10205,10205,KY,Rolling Hills city,55625
10206,10206,10206,10206,10206,KY,Rosine CDP,-
10207,10207,10207,10207,10207,KY,Russell city,62560
10208,10208,10208,10208,10208,KY,Russell Springs city,24508
10209,10209,10209,10209,10209,KY,Russellville city,30743
10210,10210,10210,10210,10210,KY,Ryland Heights city,55250
10211,10211,10211,10211,10211,KY,Sacramento city,30000
10212,10212,10212,10212,10212,KY,Sadieville city,43000
10213,10213,10213,10213,10213,KY,St. Charles city,21786
10214,10214,10214,10214,10214,KY,St. Matthews city,52597
10215,10215,10215,10215,10215,KY,St. Regis Park city,80917
10216,10216,10216,10216,10216,KY,Salem city,33500
10217,10217,10217,10217,10217,KY,Salt Lick city,29750
10218,10218,10218,10218,10218,KY,Salvisa CDP,55042
10219,10219,10219,10219,10219,KY,Salyersville city,21384
10220,10220,10220,10220,10220,KY,Sanders city,46250
10221,10221,10221,10221,10221,KY,Sandy Hook city,21974
10222,10222,10222,10222,10222,KY,Sardis city,23438
10223,10223,10223,10223,10223,KY,Science Hill city,32778
10224,10224,10224,10224,10224,KY,Scottsville city,30957
10225,10225,10225,10225,10225,KY,Sebree city,33026
10226,10226,10226,10226,10226,KY,Sedalia CDP,35156
10227,10227,10227,10227,10227,KY,Seneca Gardens city,102188
10228,10228,10228,10228,10228,KY,Sharpsburg city,25000
10229,10229,10229,10229,10229,KY,Shelbyville city,45398
10230,10230,10230,10230,10230,KY,Shepherdsville city,45945
10231,10231,10231,10231,10231,KY,Shively city,34201
10232,10232,10232,10232,10232,KY,Silver Grove city,40104
10233,10233,10233,10233,10233,KY,Simpsonville city,62708
10234,10234,10234,10234,10234,KY,Slaughters city,45417
10235,10235,10235,10235,10235,KY,Smithfield city,45313
10236,10236,10236,10236,10236,KY,Smithland city,30625
10237,10237,10237,10237,10237,KY,Smiths Grove city,48125
10238,10238,10238,10238,10238,KY,Somerset city,26411
10239,10239,10239,10239,10239,KY,Sonora city,51591
10240,10240,10240,10240,10240,KY,South Carrollton city,30938
10241,10241,10241,10241,10241,KY,Southgate city,48984
10242,10242,10242,10242,10242,KY,South Park View city,-
10243,10243,10243,10243,10243,KY,South Shore city,25313
10244,10244,10244,10244,10244,KY,South Wallins CDP,37031
10245,10245,10245,10245,10245,KY,South Williamson CDP,24228
10246,10246,10246,10246,10246,KY,Sparta city,38750
10247,10247,10247,10247,10247,KY,Spottsville CDP,(X)
10248,10248,10248,10248,10248,KY,Springfield city,33654
10249,10249,10249,10249,10249,KY,Spring Mill city,78750
10250,10250,10250,10250,10250,KY,Spring Valley city,102813
10251,10251,10251,10251,10251,KY,Stamping Ground city,30583
10252,10252,10252,10252,10252,KY,Stanford city,21875
10253,10253,10253,10253,10253,KY,Stanton city,32809
10254,10254,10254,10254,10254,KY,Stearns CDP,17891
10255,10255,10255,10255,10255,KY,Strathmoor Manor city,124107
10256,10256,10256,10256,10256,KY,Strathmoor Village city,82708
10257,10257,10257,10257,10257,KY,Sturgis city,33835
10258,10258,10258,10258,10258,KY,Summer Shade CDP,43447
10259,10259,10259,10259,10259,KY,Summersville CDP,(X)
10260,10260,10260,10260,10260,KY,Sycamore city,55625
10261,10261,10261,10261,10261,KY,Symsonia CDP,42885
10262,10262,10262,10262,10262,KY,Taylor Mill city,61000
10263,10263,10263,10263,10263,KY,Taylorsville city,27230
10264,10264,10264,10264,10264,KY,Ten Broeck city,123125
10265,10265,10265,10265,10265,KY,Thornhill city,105833
10266,10266,10266,10266,10266,KY,Tolu CDP,(X)
10267,10267,10267,10267,10267,KY,Tompkinsville city,21817
10268,10268,10268,10268,10268,KY,Trenton city,48125
10269,10269,10269,10269,10269,KY,Union city,102253
10270,10270,10270,10270,10270,KY,Uniontown city,24150
10271,10271,10271,10271,10271,KY,Upton city,31406
10272,10272,10272,10272,10272,KY,Utica CDP,49000
10273,10273,10273,10273,10273,KY,Vanceburg city,15708
10274,10274,10274,10274,10274,KY,Verona CDP,56250
10275,10275,10275,10275,10275,KY,Versailles city,39204
10276,10276,10276,10276,10276,KY,Vicco city,34167
10277,10277,10277,10277,10277,KY,Villa Hills city,81859
10278,10278,10278,10278,10278,KY,Vine Grove city,56576
10279,10279,10279,10279,10279,KY,Virgie CDP,(X)
10280,10280,10280,10280,10280,KY,Wallins Creek city,24028
10281,10281,10281,10281,10281,KY,Walton city,61835
10282,10282,10282,10282,10282,KY,Warfield city,(X)
10283,10283,10283,10283,10283,KY,Warsaw city,35265
10284,10284,10284,10284,10284,KY,Water Valley city,23500
10285,10285,10285,10285,10285,KY,Watterson Park city,32049
10286,10286,10286,10286,10286,KY,Waverly city,42250
10287,10287,10287,10287,10287,KY,Wayland city,24375
10288,10288,10288,10288,10288,KY,Wellington city,72188
10289,10289,10289,10289,10289,KY,West Buechel city,31685
10290,10290,10290,10290,10290,KY,West Liberty city,34688
10291,10291,10291,10291,10291,KY,West Point city,32368
10292,10292,10292,10292,10292,KY,Westport CDP,52143
10293,10293,10293,10293,10293,KY,Westwood CDP,35321
10294,10294,10294,10294,10294,KY,Westwood city,81875
10295,10295,10295,10295,10295,KY,Wheatcroft city,25625
10296,10296,10296,10296,10296,KY,Wheelwright city,26146
10297,10297,10297,10297,10297,KY,White Plains city,40000
10298,10298,10298,10298,10298,KY,Whitesburg city,35060
10299,10299,10299,10299,10299,KY,Whitesville city,33333
10300,10300,10300,10300,10300,KY,Whitley City CDP,14917
10301,10301,10301,10301,10301,KY,Wickliffe city,33403
10302,10302,10302,10302,10302,KY,Wilder city,57334
10303,10303,10303,10303,10303,KY,Wildwood city,67083
10304,10304,10304,10304,10304,KY,Williamsburg city,29795
10305,10305,10305,10305,10305,KY,Williamstown city,45568
10306,10306,10306,10306,10306,KY,Willisburg city,44286
10307,10307,10307,10307,10307,KY,Wilmore city,38679
10308,10308,10308,10308,10308,KY,Winchester city,36538
10309,10309,10309,10309,10309,KY,Windy Hills city,83750
10310,10310,10310,10310,10310,KY,Wingo city,39219
10311,10311,10311,10311,10311,KY,Woodburn city,48393
10312,10312,10312,10312,10312,KY,Woodbury city,(X)
10313,10313,10313,10313,10313,KY,Woodland Hills city,67604
10314,10314,10314,10314,10314,KY,Woodlawn city,59107
10315,10315,10315,10315,10315,KY,Woodlawn Park city,68750
10316,10316,10316,10316,10316,KY,Worthington city,47083
10317,10317,10317,10317,10317,KY,Worthington Hills city,60278
10318,10318,10318,10318,10318,KY,Worthville city,32500
10319,10319,10319,10319,10319,KY,Wurtland city,31447
10320,10320,10320,10320,10320,LA,Abbeville city,28158
10321,10321,10321,10321,10321,LA,Abita Springs town,67250
10322,10322,10322,10322,10322,LA,Addis town,60063
10323,10323,10323,10323,10323,LA,Albany village,40990
10324,10324,10324,10324,10324,LA,Alexandria city,34579
10325,10325,10325,10325,10325,LA,Ama CDP,62689
10326,10326,10326,10326,10326,LA,Amelia CDP,41702
10327,10327,10327,10327,10327,LA,Amite City town,49919
10328,10328,10328,10328,10328,LA,Anacoco village,61875
10329,10329,10329,10329,10329,LA,Angie village,53750
10330,10330,10330,10330,10330,LA,Arabi CDP,38284
10331,10331,10331,10331,10331,LA,Arcadia town,20875
10332,10332,10332,10332,10332,LA,Arnaudville town,37188
10333,10333,10333,10333,10333,LA,Ashland village,38750
10334,10334,10334,10334,10334,LA,Athens village,43333
10335,10335,10335,10335,10335,LA,Atlanta village,42500
10336,10336,10336,10336,10336,LA,Avondale CDP,30478
10337,10337,10337,10337,10337,LA,Baker city,37727
10338,10338,10338,10338,10338,LA,Baldwin town,31219
10339,10339,10339,10339,10339,LA,Ball town,49300
10340,10340,10340,10340,10340,LA,Banks Springs CDP,19583
10341,10341,10341,10341,10341,LA,Barataria CDP,29879
10342,10342,10342,10342,10342,LA,Basile town,33500
10343,10343,10343,10343,10343,LA,Baskin village,30250
10344,10344,10344,10344,10344,LA,Bastrop city,19712
10345,10345,10345,10345,10345,LA,Baton Rouge city,39876
10346,10346,10346,10346,10346,LA,Bawcomville CDP,25549
10347,10347,10347,10347,10347,LA,Bayou Blue CDP,55543
10348,10348,10348,10348,10348,LA,Bayou Cane CDP,51319
10349,10349,10349,10349,10349,LA,Bayou Corne CDP,100568
10350,10350,10350,10350,10350,LA,Bayou Country Club CDP,105345
10351,10351,10351,10351,10351,LA,Bayou Gauche CDP,69211
10352,10352,10352,10352,10352,LA,Bayou Goula CDP,29330
10353,10353,10353,10353,10353,LA,Bayou L'Ourse CDP,42868
10354,10354,10354,10354,10354,LA,Bayou Vista CDP,39907
10355,10355,10355,10355,10355,LA,Belcher village,31250
10356,10356,10356,10356,10356,LA,Belle Chasse CDP,56695
10357,10357,10357,10357,10357,LA,Belle Rose CDP,31750
10358,10358,10358,10358,10358,LA,Belmont CDP,66375
10359,10359,10359,10359,10359,LA,Benton town,38250
10360,10360,10360,10360,10360,LA,Bernice town,18625
10361,10361,10361,10361,10361,LA,Berwick town,42342
10362,10362,10362,10362,10362,LA,Bienville village,40278
10363,10363,10363,10363,10363,LA,Blanchard town,64189
10364,10364,10364,10364,10364,LA,Bogalusa city,23315
10365,10365,10365,10365,10365,LA,Bonita village,15556
10366,10366,10366,10366,10366,LA,Boothville CDP,30223
10367,10367,10367,10367,10367,LA,Bordelonville CDP,24459
10368,10368,10368,10368,10368,LA,Bossier City city,47342
10369,10369,10369,10369,10369,LA,Bourg CDP,46315
10370,10370,10370,10370,10370,LA,Boutte CDP,55833
10371,10371,10371,10371,10371,LA,Boyce town,21607
10372,10372,10372,10372,10372,LA,Branch CDP,(X)
10373,10373,10373,10373,10373,LA,Breaux Bridge city,36288
10374,10374,10374,10374,10374,LA,Bridge City CDP,31287
10375,10375,10375,10375,10375,LA,Broussard city,66124
10376,10376,10376,10376,10376,LA,Brownfields CDP,45560
10377,10377,10377,10377,10377,LA,Brownsville CDP,25865
10378,10378,10378,10378,10378,LA,Brusly town,80403
10379,10379,10379,10379,10379,LA,Bryceland village,65000
10380,10380,10380,10380,10380,LA,Bunkie city,22742
10381,10381,10381,10381,10381,LA,Buras CDP,43472
10382,10382,10382,10382,10382,LA,Cade CDP,48750
10383,10383,10383,10383,10383,LA,Calhoun CDP,(X)
10384,10384,10384,10384,10384,LA,Calvin village,33125
10385,10385,10385,10385,10385,LA,Cameron CDP,64491
10386,10386,10386,10386,10386,LA,Campti town,15428
10387,10387,10387,10387,10387,LA,Cankton village,49583
10388,10388,10388,10388,10388,LA,Carencro city,41542
10389,10389,10389,10389,10389,LA,Carlyss CDP,51518
10390,10390,10390,10390,10390,LA,Castor village,29643
10391,10391,10391,10391,10391,LA,Catahoula CDP,34410
10392,10392,10392,10392,10392,LA,Cecilia CDP,61454
10393,10393,10393,10393,10393,LA,Center Point CDP,30625
10394,10394,10394,10394,10394,LA,Central city,68195
10395,10395,10395,10395,10395,LA,Chackbay CDP,55645
10396,10396,10396,10396,10396,LA,Chalmette CDP,40968
10397,10397,10397,10397,10397,LA,Charenton CDP,33889
10398,10398,10398,10398,10398,LA,Chataignier village,28250
10399,10399,10399,10399,10399,LA,Chatham town,24886
10400,10400,10400,10400,10400,LA,Chauvin CDP,46141
10401,10401,10401,10401,10401,LA,Cheneyville town,23000
10402,10402,10402,10402,10402,LA,Choctaw CDP,26220
10403,10403,10403,10403,10403,LA,Choudrant village,52386
10404,10404,10404,10404,10404,LA,Church Point town,27635
10405,10405,10405,10405,10405,LA,Claiborne CDP,52121
10406,10406,10406,10406,10406,LA,Clarence village,30000
10407,10407,10407,10407,10407,LA,Clarks village,23008
10408,10408,10408,10408,10408,LA,Clayton town,16250
10409,10409,10409,10409,10409,LA,Clinton town,31972
10410,10410,10410,10410,10410,LA,Colfax town,24479
10411,10411,10411,10411,10411,LA,Collinston village,20625
10412,10412,10412,10412,10412,LA,Columbia town,34868
10413,10413,10413,10413,10413,LA,Convent CDP,(X)
10414,10414,10414,10414,10414,LA,Converse village,24750
10415,10415,10415,10415,10415,LA,Cottonport town,28393
10416,10416,10416,10416,10416,LA,Cotton Valley town,32616
10417,10417,10417,10417,10417,LA,Coushatta town,25707
10418,10418,10418,10418,10418,LA,Covington city,49141
10419,10419,10419,10419,10419,LA,Creola village,53214
10420,10420,10420,10420,10420,LA,Crescent CDP,45982
10421,10421,10421,10421,10421,LA,Crowley city,25607
10422,10422,10422,10422,10422,LA,Cullen town,14070
10423,10423,10423,10423,10423,LA,Cut Off CDP,55905
10424,10424,10424,10424,10424,LA,Delcambre town,46150
10425,10425,10425,10425,10425,LA,Delhi town,36071
10426,10426,10426,10426,10426,LA,Delta village,21688
10427,10427,10427,10427,10427,LA,Denham Springs city,49498
10428,10428,10428,10428,10428,LA,DeQuincy city,38969
10429,10429,10429,10429,10429,LA,DeRidder city,37903
10430,10430,10430,10430,10430,LA,Des Allemands CDP,47388
10431,10431,10431,10431,10431,LA,Destrehan CDP,67099
10432,10432,10432,10432,10432,LA,Deville CDP,41161
10433,10433,10433,10433,10433,LA,Dixie Inn village,26458
10434,10434,10434,10434,10434,LA,Dodson village,26484
10435,10435,10435,10435,10435,LA,Donaldsonville city,33545
10436,10436,10436,10436,10436,LA,Downsville village,65000
10437,10437,10437,10437,10437,LA,Doyline village,30000
10438,10438,10438,10438,10438,LA,Dry Prong village,42188
10439,10439,10439,10439,10439,LA,Dubach town,26458
10440,10440,10440,10440,10440,LA,Dubberly village,37917
10441,10441,10441,10441,10441,LA,Dulac CDP,50697
10442,10442,10442,10442,10442,LA,Duson town,30326
10443,10443,10443,10443,10443,LA,East Hodge village,24821
10444,10444,10444,10444,10444,LA,Eastwood CDP,80179
10445,10445,10445,10445,10445,LA,Eden Isle CDP,72000
10446,10446,10446,10446,10446,LA,Edgard CDP,47841
10447,10447,10447,10447,10447,LA,Edgefield village,54688
10448,10448,10448,10448,10448,LA,Egan CDP,36250
10449,10449,10449,10449,10449,LA,Elizabeth town,40577
10450,10450,10450,10450,10450,LA,Elmwood CDP,56932
10451,10451,10451,10451,10451,LA,Elton town,31510
10452,10452,10452,10452,10452,LA,Empire CDP,26538
10453,10453,10453,10453,10453,LA,Epps village,23281
10454,10454,10454,10454,10454,LA,Erath town,36393
10455,10455,10455,10455,10455,LA,Eros town,31250
10456,10456,10456,10456,10456,LA,Erwinville CDP,66296
10457,10457,10457,10457,10457,LA,Estelle CDP,49473
10458,10458,10458,10458,10458,LA,Estherwood village,45521
10459,10459,10459,10459,10459,LA,Eunice city,30408
10460,10460,10460,10460,10460,LA,Evergreen town,20250
10461,10461,10461,10461,10461,LA,Farmerville town,20698
10462,10462,10462,10462,10462,LA,Fenton village,28819
10463,10463,10463,10463,10463,LA,Ferriday town,16307
10464,10464,10464,10464,10464,LA,Fifth Ward CDP,(X)
10465,10465,10465,10465,10465,LA,Fisher village,52500
10466,10466,10466,10466,10466,LA,Florien village,33125
10467,10467,10467,10467,10467,LA,Folsom village,43750
10468,10468,10468,10468,10468,LA,Fordoche town,51875
10469,10469,10469,10469,10469,LA,Forest village,43750
10470,10470,10470,10470,10470,LA,Forest Hill village,27813
10471,10471,10471,10471,10471,LA,Fort Jesup CDP,34125
10472,10472,10472,10472,10472,LA,Fort Polk North CDP,45904
10473,10473,10473,10473,10473,LA,Fort Polk South CDP,44556
10474,10474,10474,10474,10474,LA,Franklin city,29964
10475,10475,10475,10475,10475,LA,Franklinton town,28926
10476,10476,10476,10476,10476,LA,French Settlement village,51932
10477,10477,10477,10477,10477,LA,Frierson CDP,50729
10478,10478,10478,10478,10478,LA,Galliano CDP,50188
10479,10479,10479,10479,10479,LA,Gardere CDP,37325
10480,10480,10480,10480,10480,LA,Garyville CDP,37120
10481,10481,10481,10481,10481,LA,Georgetown village,48636
10482,10482,10482,10482,10482,LA,Gibsland town,30000
10483,10483,10483,10483,10483,LA,Gilbert village,19663
10484,10484,10484,10484,10484,LA,Gilliam village,41250
10485,10485,10485,10485,10485,LA,Gillis CDP,43862
10486,10486,10486,10486,10486,LA,Glencoe CDP,24931
10487,10487,10487,10487,10487,LA,Glenmora town,26146
10488,10488,10488,10488,10488,LA,Gloster CDP,-
10489,10489,10489,10489,10489,LA,Golden Meadow town,52938
10490,10490,10490,10490,10490,LA,Goldonna village,44792
10491,10491,10491,10491,10491,LA,Gonzales city,54805
10492,10492,10492,10492,10492,LA,Grambling city,24375
10493,10493,10493,10493,10493,LA,Gramercy town,46368
10494,10494,10494,10494,10494,LA,Grand Cane village,44844
10495,10495,10495,10495,10495,LA,Grand Coteau town,23026
10496,10496,10496,10496,10496,LA,Grand Isle town,42841
10497,10497,10497,10497,10497,LA,Grand Point CDP,73217
10498,10498,10498,10498,10498,LA,Gray CDP,36538
10499,10499,10499,10499,10499,LA,Grayson village,31000
10500,10500,10500,10500,10500,LA,Greensburg town,38555
10501,10501,10501,10501,10501,LA,Greenwood town,51186
10502,10502,10502,10502,10502,LA,Gretna city,36880
10503,10503,10503,10503,10503,LA,Grosse Tete village,41250
10504,10504,10504,10504,10504,LA,Gueydan town,38458
10505,10505,10505,10505,10505,LA,Hackberry CDP,64036
10506,10506,10506,10506,10506,LA,Hahnville CDP,56250
10507,10507,10507,10507,10507,LA,Hall Summit village,47188
10508,10508,10508,10508,10508,LA,Hammond city,31694
10509,10509,10509,10509,10509,LA,Harahan city,60926
10510,10510,10510,10510,10510,LA,Harrisonburg village,27000
10511,10511,10511,10511,10511,LA,Harvey CDP,39014
10512,10512,10512,10512,10512,LA,Haughton town,48064
10513,10513,10513,10513,10513,LA,Hayes CDP,68750
10514,10514,10514,10514,10514,LA,Haynesville town,26331
10515,10515,10515,10515,10515,LA,Heflin village,51250
10516,10516,10516,10516,10516,LA,Henderson town,31713
10517,10517,10517,10517,10517,LA,Hessmer village,29464
10518,10518,10518,10518,10518,LA,Hester CDP,89500
10519,10519,10519,10519,10519,LA,Hodge village,41779
10520,10520,10520,10520,10520,LA,Homer town,27050
